replicon	Nuccore	Assembly	sys_id	Start	End
GCF_010731115.1_NZ_AP022616.1	NZ_AP022616.1	GCF_010731115.1	GCF_010731115.1_NZ_AP022616.1_Conservon_1	5397950	5401985
GCF_015678935.1_NZ_CP064920.1	NZ_CP064920.1	GCF_015678935.1	GCF_015678935.1_NZ_CP064920.1_Conservon_1	1532288	1536496
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_1	1845238	1849366
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_2	3944989	3947908
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_3	4989585	4992062
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_4	5929833	5932823
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_5	7278678	7283579
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_6	7562777	7573352
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_7	7910917	7912285
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_8	9138177	9142155
GCF_015689475.1_NZ_CP065050.1	NZ_CP065050.1	GCF_015689475.1	GCF_015689475.1_NZ_CP065050.1_Conservon_9	9264710	9267735
GCF_024105315.1_NZ_JAHLJN010000047.1	NZ_JAHLJN010000047.1	GCF_024105315.1	GCF_024105315.1_NZ_JAHLJN010000047.1_Conservon_7	51819	54878
GCF_024105315.1_NZ_JAHLJN010000047.1	NZ_JAHLJN010000047.1	GCF_024105315.1	GCF_024105315.1_NZ_JAHLJN010000047.1_Conservon_8	115098	117656
GCF_024105315.1_NZ_JAHLJN010000090.1	NZ_JAHLJN010000090.1	GCF_024105315.1	GCF_024105315.1_NZ_JAHLJN010000090.1_Conservon_11	71266	73980
GCF_023376025.1_NZ_CP091196.1	NZ_CP091196.1	GCF_023376025.1	GCF_023376025.1_NZ_CP091196.1_Conservon_1	4946858	4949482
GCF_023376025.1_NZ_CP091196.1	NZ_CP091196.1	GCF_023376025.1	GCF_023376025.1_NZ_CP091196.1_Conservon_2	5123096	5126921
GCF_023376025.1_NZ_CP091196.1	NZ_CP091196.1	GCF_023376025.1	GCF_023376025.1_NZ_CP091196.1_Conservon_3	5585467	5591633
GCF_023376025.1_NZ_CP091196.1	NZ_CP091196.1	GCF_023376025.1	GCF_023376025.1_NZ_CP091196.1_Conservon_4	6700387	6704151
GCF_023376025.1_NZ_CP091196.1	NZ_CP091196.1	GCF_023376025.1	GCF_023376025.1_NZ_CP091196.1_Conservon_5	7023326	7035822
GCF_024105335.1_NZ_JAHLJO010000040.1	NZ_JAHLJO010000040.1	GCF_024105335.1	GCF_024105335.1_NZ_JAHLJO010000040.1_Conservon_5	51917	54976
GCF_024105335.1_NZ_JAHLJO010000040.1	NZ_JAHLJO010000040.1	GCF_024105335.1	GCF_024105335.1_NZ_JAHLJO010000040.1_Conservon_6	115196	117754
GCF_024105335.1_NZ_JAHLJO010000087.1	NZ_JAHLJO010000087.1	GCF_024105335.1	GCF_024105335.1_NZ_JAHLJO010000087.1_Conservon_10	59094	61808
GCF_023376055.1_NZ_CP072209.1	NZ_CP072209.1	GCF_023376055.1	GCF_023376055.1_NZ_CP072209.1_Conservon_1	17069	18440
GCF_023376055.1_NZ_CP072209.1	NZ_CP072209.1	GCF_023376055.1	GCF_023376055.1_NZ_CP072209.1_Conservon_2	443031	454008
GCF_023376055.1_NZ_CP072209.1	NZ_CP072209.1	GCF_023376055.1	GCF_023376055.1_NZ_CP072209.1_Conservon_3	689142	693695
GCF_023376055.1_NZ_CP072209.1	NZ_CP072209.1	GCF_023376055.1	GCF_023376055.1_NZ_CP072209.1_Conservon_4	4414122	4418381
GCF_023376055.1_NZ_CP072209.1	NZ_CP072209.1	GCF_023376055.1	GCF_023376055.1_NZ_CP072209.1_Conservon_5	5582872	5587355
GCF_023376055.1_NZ_CP072209.1	NZ_CP072209.1	GCF_023376055.1	GCF_023376055.1_NZ_CP072209.1_Conservon_6	5812808	5816648
GCF_024107415.1_NZ_JAHLJM010000043.1	NZ_JAHLJM010000043.1	GCF_024107415.1	GCF_024107415.1_NZ_JAHLJM010000043.1_Conservon_6	27485	30544
GCF_024107415.1_NZ_JAHLJM010000043.1	NZ_JAHLJM010000043.1	GCF_024107415.1	GCF_024107415.1_NZ_JAHLJM010000043.1_Conservon_7	90803	93361
GCF_024107415.1_NZ_JAHLJM010000087.1	NZ_JAHLJM010000087.1	GCF_024107415.1	GCF_024107415.1_NZ_JAHLJM010000087.1_Conservon_10	130135	132849
GCF_024107435.1_NZ_JAHLJL010000036.1	NZ_JAHLJL010000036.1	GCF_024107435.1	GCF_024107435.1_NZ_JAHLJL010000036.1_Conservon_6	51902	54961
GCF_024107435.1_NZ_JAHLJL010000036.1	NZ_JAHLJL010000036.1	GCF_024107435.1	GCF_024107435.1_NZ_JAHLJL010000036.1_Conservon_7	115283	117841
GCF_024107435.1_NZ_JAHLJL010000078.1	NZ_JAHLJL010000078.1	GCF_024107435.1	GCF_024107435.1_NZ_JAHLJL010000078.1_Conservon_10	248026	250740
GCF_024107455.1_NZ_JAHLJK010000067.1	NZ_JAHLJK010000067.1	GCF_024107455.1	GCF_024107455.1_NZ_JAHLJK010000067.1_Conservon_7	12999	15557
GCF_024107455.1_NZ_JAHLJK010000075.1	NZ_JAHLJK010000075.1	GCF_024107455.1	GCF_024107455.1_NZ_JAHLJK010000075.1_Conservon_10	406075	408789
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_1	1622932	1626742
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_2	3090857	3101471
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_3	3418352	3422743
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_4	7579407	7582433
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_5	7847120	7855279
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_6	8450270	8453560
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_7	9120840	9125800
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_8	9267282	9270275
GCF_023498005.1_NZ_CP097289.1	NZ_CP097289.1	GCF_023498005.1	GCF_023498005.1_NZ_CP097289.1_Conservon_9	9669132	9671693
GCF_024107465.1_NZ_JAHLJI010000025.1	NZ_JAHLJI010000025.1	GCF_024107465.1	GCF_024107465.1_NZ_JAHLJI010000025.1_Conservon_6	46569	49616
GCF_024107465.1_NZ_JAHLJI010000058.1	NZ_JAHLJI010000058.1	GCF_024107465.1	GCF_024107465.1_NZ_JAHLJI010000058.1_Conservon_9	301947	306056
GCF_024107495.1_NZ_JAHLJJ010000026.1	NZ_JAHLJJ010000026.1	GCF_024107495.1	GCF_024107495.1_NZ_JAHLJJ010000026.1_Conservon_11	145770	148484
GCF_024107495.1_NZ_JAHLJJ010000028.1	NZ_JAHLJJ010000028.1	GCF_024107495.1	GCF_024107495.1_NZ_JAHLJJ010000028.1_Conservon_6	27445	30504
GCF_024107495.1_NZ_JAHLJJ010000028.1	NZ_JAHLJJ010000028.1	GCF_024107495.1	GCF_024107495.1_NZ_JAHLJJ010000028.1_Conservon_7	90723	93281
GCF_023499255.1_NZ_CP092183.1	NZ_CP092183.1	GCF_023499255.1	GCF_023499255.1_NZ_CP092183.1_Conservon_1	442088	446356
GCF_023499255.1_NZ_CP092183.1	NZ_CP092183.1	GCF_023499255.1	GCF_023499255.1_NZ_CP092183.1_Conservon_2	938452	943581
GCF_023499255.1_NZ_CP092183.1	NZ_CP092183.1	GCF_023499255.1	GCF_023499255.1_NZ_CP092183.1_Conservon_3	4994225	5001431
GCF_023499255.1_NZ_CP092183.1	NZ_CP092183.1	GCF_023499255.1	GCF_023499255.1_NZ_CP092183.1_Conservon_4	7076721	7081382
GCF_023499255.1_NZ_CP092183.1	NZ_CP092183.1	GCF_023499255.1	GCF_023499255.1_NZ_CP092183.1_Conservon_5	7597820	7602530
GCF_024107515.1_NZ_JAHLJH010000013.1	NZ_JAHLJH010000013.1	GCF_024107515.1	GCF_024107515.1_NZ_JAHLJH010000013.1_Conservon_6	244159	247218
GCF_024107515.1_NZ_JAHLJH010000013.1	NZ_JAHLJH010000013.1	GCF_024107515.1	GCF_024107515.1_NZ_JAHLJH010000013.1_Conservon_7	307438	309996
GCF_024107515.1_NZ_JAHLJH010000036.1	NZ_JAHLJH010000036.1	GCF_024107515.1	GCF_024107515.1_NZ_JAHLJH010000036.1_Conservon_10	54082	56796
GCF_023501965.1_NZ_JAMFLF010000002.1	NZ_JAMFLF010000002.1	GCF_023501965.1	GCF_023501965.1_NZ_JAMFLF010000002.1_Conservon_1	714005	718834
GCF_023501965.1_NZ_JAMFLF010000021.1	NZ_JAMFLF010000021.1	GCF_023501965.1	GCF_023501965.1_NZ_JAMFLF010000021.1_Conservon_8	31341	33917
GCF_023502165.1_NZ_JAMFMD010000016.1	NZ_JAMFMD010000016.1	GCF_023502165.1	GCF_023502165.1_NZ_JAMFMD010000016.1_Conservon_5	50223	52781
GCF_023502165.1_NZ_JAMFMD010000016.1	NZ_JAMFMD010000016.1	GCF_023502165.1	GCF_023502165.1_NZ_JAMFMD010000016.1_Conservon_6	112162	115209
GCF_024125735.1_NZ_CP099738.1	NZ_CP099738.1	GCF_024125735.1	GCF_024125735.1_NZ_CP099738.1_Conservon_1	4354496	4358302
GCF_024125735.1_NZ_CP099738.1	NZ_CP099738.1	GCF_024125735.1	GCF_024125735.1_NZ_CP099738.1_Conservon_2	5763473	5766471
GCF_024125735.1_NZ_CP099738.1	NZ_CP099738.1	GCF_024125735.1	GCF_024125735.1_NZ_CP099738.1_Conservon_3	6481267	6486406
GCF_024125735.1_NZ_CP099738.1	NZ_CP099738.1	GCF_024125735.1	GCF_024125735.1_NZ_CP099738.1_Conservon_4	9145337	9149135
GCF_024125735.1_NZ_CP099738.1	NZ_CP099738.1	GCF_024125735.1	GCF_024125735.1_NZ_CP099738.1_Conservon_5	9509336	9512941
GCF_024125735.1_NZ_CP099738.1	NZ_CP099738.1	GCF_024125735.1	GCF_024125735.1_NZ_CP099738.1_Conservon_6	9642381	9646569
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_1	352290	356015
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_2	505074	507987
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_3	807914	810845
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_4	1133967	1138893
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_5	1357592	1359112
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_6	4842095	4846603
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_7	5091647	5098313
GCF_023515955.1_NZ_CP097322.1	NZ_CP097322.1	GCF_023515955.1	GCF_023515955.1_NZ_CP097322.1_Conservon_8	6281526	6285387
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_1	748931	753206
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_2	1700143	1704255
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_3	1954021	1958188
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_4	2486308	2491442
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_5	3927354	3931493
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_6	4407424	4410174
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_7	5018651	5019928
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_8	5232181	5240684
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_9	5540952	5544442
GCF_024134545.1_NZ_CP099837.1	NZ_CP099837.1	GCF_024134545.1	GCF_024134545.1_NZ_CP099837.1_Conservon_10	7262764	7266519
GCF_023516595.1_NZ_JAMGBG010000067.1	NZ_JAMGBG010000067.1	GCF_023516595.1	GCF_023516595.1_NZ_JAMGBG010000067.1_Conservon_8	130536	133085
GCF_023534765.1_NZ_JAMHJP010000012.1	NZ_JAMHJP010000012.1	GCF_023534765.1	GCF_023534765.1_NZ_JAMHJP010000012.1_Conservon_1	74469	78421
GCF_024171695.1_NZ_JAMTCF010000019.1	NZ_JAMTCF010000019.1	GCF_024171695.1	GCF_024171695.1_NZ_JAMTCF010000019.1_Conservon_4	144144	148360
GCF_024171735.1_NZ_JAMTCH010000003.1	NZ_JAMTCH010000003.1	GCF_024171735.1	GCF_024171735.1_NZ_JAMTCH010000003.1_Conservon_1	1280998	1286925
GCF_024171735.1_NZ_JAMTCH010000003.1	NZ_JAMTCH010000003.1	GCF_024171735.1	GCF_024171735.1_NZ_JAMTCH010000003.1_Conservon_2	1509413	1512243
GCF_023544705.1_NZ_JAMJFM010000017.1	NZ_JAMJFM010000017.1	GCF_023544705.1	GCF_023544705.1_NZ_JAMJFM010000017.1_Conservon_4	124381	127172
GCF_024171845.1_NZ_JAMTCL010000001.1	NZ_JAMTCL010000001.1	GCF_024171845.1	GCF_024171845.1_NZ_JAMTCL010000001.1_Conservon_1	297236	300899
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_1	256673	259352
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_2	1221915	1226668
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_3	1446187	1451315
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_4	1704102	1705512
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_5	5952150	5956771
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_6	6247489	6258188
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_7	6954453	6958372
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_8	7424481	7427977
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_9	7645150	7649308
GCF_000158955.1_NZ_GG657757.1	NZ_GG657757.1	GCF_000158955.1	GCF_000158955.1_NZ_GG657757.1_Conservon_10	8126696	8129800
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_1	67838	71618
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_2	398151	400706
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_3	853145	855195
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_4	1558228	1562035
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_5	2286120	2296735
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_6	2620544	2622110
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_7	2955953	2960215
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_8	4495301	4497997
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_9	5609049	5612378
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_10	6418846	6421869
GCF_000158975.1_NZ_GG657758.1	NZ_GG657758.1	GCF_000158975.1	GCF_000158975.1_NZ_GG657758.1_Conservon_11	6757941	6763072
GCF_000194155.1_NZ_GL877879.1	NZ_GL877879.1	GCF_000194155.1	GCF_000194155.1_NZ_GL877879.1_Conservon_3	513514	518532
GCF_000194155.1_NZ_GL877879.1	NZ_GL877879.1	GCF_000194155.1	GCF_000194155.1_NZ_GL877879.1_Conservon_4	611581	616272
GCF_000194155.1_NZ_GL877879.1	NZ_GL877879.1	GCF_000194155.1	GCF_000194155.1_NZ_GL877879.1_Conservon_5	1293634	1297539
GCF_000162775.1_NZ_GG753627.1	NZ_GG753627.1	GCF_000162775.1	GCF_000162775.1_NZ_GG753627.1_Conservon_8	423162	426064
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_1	748864	752272
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_2	827102	831287
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_3	2152023	2154851
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_4	2581473	2584622
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_5	3949392	3952634
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_6	4798093	4802619
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_7	5222837	5234313
GCF_000163875.1_NZ_CM000913.1	NZ_CM000913.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000913.1_Conservon_8	6187163	6191195
GCF_000163875.1_NZ_CM000914.1	NZ_CM000914.1	GCF_000163875.1	GCF_000163875.1_NZ_CM000914.1_Conservon_9	424125	427912
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_1	1528149	1530880
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_2	2652499	2658308
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_3	3572816	3576483
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_4	5843773	5846715
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_5	7075514	7079335
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_6	8249637	8253266
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_7	8462737	8466702
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_8	9362193	9369517
GCF_000196835.1_NC_014318.1	NC_014318.1	GCF_000196835.1	GCF_000196835.1_NC_014318.1_Conservon_9	9773738	9777977
GCF_000204155.1_NC_015434.1	NC_015434.1	GCF_000204155.1	GCF_000204155.1_NC_015434.1_Conservon_1	596990	600246
GCF_000204155.1_NC_015434.1	NC_015434.1	GCF_000204155.1	GCF_000204155.1_NC_015434.1_Conservon_2	870141	875065
GCF_000204155.1_NC_015434.1	NC_015434.1	GCF_000204155.1	GCF_000204155.1_NC_015434.1_Conservon_3	4605650	4608574
GCF_000204155.1_NC_015434.1	NC_015434.1	GCF_000204155.1	GCF_000204155.1_NC_015434.1_Conservon_4	4755129	4759184
GCF_000204155.1_NC_015434.1	NC_015434.1	GCF_000204155.1	GCF_000204155.1_NC_015434.1_Conservon_5	5513660	5517837
GCF_000204155.1_NC_015434.1	NC_015434.1	GCF_000204155.1	GCF_000204155.1_NC_015434.1_Conservon_6	5878156	5882758
GCF_000204155.1_NC_015434.1	NC_015434.1	GCF_000204155.1	GCF_000204155.1_NC_015434.1_Conservon_7	6171406	6175599
GCF_000166135.1_NC_014666.1	NC_014666.1	GCF_000166135.1	GCF_000166135.1_NC_014666.1_Conservon_1	1697622	1701748
GCF_000166135.1_NC_014666.1	NC_014666.1	GCF_000166135.1	GCF_000166135.1_NC_014666.1_Conservon_2	2335465	2338478
GCF_000166135.1_NC_014666.1	NC_014666.1	GCF_000166135.1	GCF_000166135.1_NC_014666.1_Conservon_3	2524602	2527858
GCF_000166135.1_NC_014666.1	NC_014666.1	GCF_000166135.1	GCF_000166135.1_NC_014666.1_Conservon_4	3946308	3949197
GCF_000166135.1_NC_014666.1	NC_014666.1	GCF_000166135.1	GCF_000166135.1_NC_014666.1_Conservon_5	5606152	5610270
GCF_000166135.1_NC_014666.1	NC_014666.1	GCF_000166135.1	GCF_000166135.1_NC_014666.1_Conservon_6	5828617	5832960
GCF_000166135.1_NC_014666.1	NC_014666.1	GCF_000166135.1	GCF_000166135.1_NC_014666.1_Conservon_7	7615962	7621249
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_1	401137	402785
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_2	622035	626242
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_3	778409	782640
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_4	877392	880388
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_5	2058303	2069286
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_6	2324866	2329887
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_7	5716277	5718826
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_8	6567187	6570363
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_9	6801885	6806356
GCF_000213055.1_NZ_CM001165.1	NZ_CM001165.1	GCF_000213055.1	GCF_000213055.1_NZ_CM001165.1_Conservon_10	7193888	7195489
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_1	775740	780862
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_2	4646677	4650217
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_3	4727239	4730226
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_4	4857699	4861659
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_5	5412270	5414996
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_6	5679647	5683380
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_7	6138723	6143207
GCF_000145235.1_NC_014391.1	NC_014391.1	GCF_000145235.1	GCF_000145235.1_NC_014391.1_Conservon_8	6432218	6436561
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_1	178983	181670
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_2	1226672	1230768
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_3	1368827	1371835
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_4	1993917	1996736
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_5	2482258	2492896
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_6	2823888	2828642
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_7	3791950	3794907
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_8	4293058	4295646
GCF_000177175.2_NZ_GL877172.1	NZ_GL877172.1	GCF_000177175.2	GCF_000177175.2_NZ_GL877172.1_Conservon_9	5351460	5354973
